timestamp,distance
52400, 32.72 cm
52504, 31.93 cm
52608, 31.94 cm
52712, 31.93 cm
52816, 31.93 cm
52920, 32.72 cm
53024, 32.71 cm
53128, 32.72 cm
53232, 32.72 cm
53336, 32.72 cm
53440, 32.74 cm
53544, 32.72 cm
53648, 32.72 cm
53752, 32.72 cm
53856, 32.72 cm
53960, 32.72 cm
54064, 32.74 cm
54168, 32.72 cm
54272, 32.72 cm
54376, 32.72 cm
54480, 32.72 cm
54584, 32.72 cm
54688, 31.93 cm
54792, 32.72 cm
54896, 32.72 cm
55000, 32.72 cm
55104, 32.72 cm
55208, 32.72 cm
55312, 32.72 cm
55416, 32.72 cm
55520, 32.72 cm
55624, 32.72 cm
55728, 32.72 cm
55832, 32.72 cm
55936, 32.72 cm
56040, 32.72 cm
56144, 32.71 cm
56248, 32.72 cm
56352, 32.72 cm
56456, 32.72 cm
56560, 32.72 cm
56664, 32.72 cm
56768, 32.72 cm
56872, 32.72 cm
56976, 32.72 cm
57080, 32.72 cm
57184, 32.72 cm
57288, 32.72 cm
57392, 32.72 cm
57496, 32.72 cm
57600, 32.72 cm
57704, 32.72 cm
57808, 32.72 cm
57912, 32.72 cm
58016, 32.72 cm
58120, 32.72 cm
58224, 32.74 cm
58328, 32.72 cm
58432, 32.72 cm
58536, 32.72 cm
58640, 32.72 cm
58744, 32.72 cm
58848, 32.72 cm
58952, 32.72 cm
59056, 32.72 cm
59160, 32.72 cm
59264, 32.71 cm
59368, 32.72 cm
59472, 32.72 cm
59576, 32.72 cm
59680, 32.72 cm
59784, 32.72 cm
59888, 32.72 cm
59992, 32.72 cm
60096, 32.72 cm
60200, 32.72 cm
60304, 32.72 cm
60408, 32.72 cm
60512, 32.72 cm
60616, 32.72 cm
60720, 32.72 cm
60824, 32.72 cm
60928, 32.72 cm
61032, 32.72 cm
61136, 32.72 cm
61240, 32.72 cm
61344, 32.72 cm
61448, 32.72 cm
61552, 32.72 cm
61656, 32.72 cm
61760, 32.72 cm
61864, 32.72 cm
61968, 32.72 cm
62072, 32.72 cm
62176, 32.72 cm
62280, 32.72 cm
62384, 31.94 cm
62488, 31.94 cm
62592, 31.94 cm
62696, 31.93 cm
62800, 31.94 cm
62904, 31.93 cm
63008, 31.93 cm
63112, 31.94 cm
63216, 31.93 cm
63320, 31.94 cm
63424, 31.94 cm
63528, 31.94 cm
63632, 31.94 cm
63736, 31.94 cm
63840, 31.93 cm
63944, 31.94 cm
64048, 31.94 cm
64152, 31.94 cm
64256, 32.72 cm
64360, 31.93 cm
64464, 32.72 cm
64568, 32.72 cm
64672, 32.72 cm
64776, 32.72 cm
64880, 32.71 cm
64984, 32.72 cm
65088, 32.72 cm
65192, 32.74 cm
65296, 32.72 cm
65400, 32.74 cm
65504, 32.72 cm
65608, 32.72 cm
65712, 32.72 cm
65816, 32.72 cm
65920, 32.71 cm
66024, 32.72 cm
66128, 32.72 cm
66232, 32.72 cm
66336, 32.72 cm
66440, 32.72 cm
66544, 32.72 cm
66648, 32.20 cm
66752, 32.72 cm
66856, 32.72 cm
66960, 32.72 cm
67064, 32.72 cm
67168, 32.71 cm
67272, 32.72 cm
67376, 32.72 cm
67480, 32.71 cm
67584, 32.20 cm
67688, 32.20 cm
67792, 32.20 cm
67896, 32.20 cm
68000, 32.72 cm
68104, 32.72 cm
68208, 32.72 cm
68312, 32.72 cm
68416, 32.72 cm
68520, 32.72 cm
68624, 32.72 cm
68728, 32.72 cm
68832, 32.72 cm
68936, 32.74 cm
69040, 32.72 cm
69144, 32.74 cm
69248, 32.72 cm
69352, 32.72 cm
69456, 32.72 cm
69560, 32.72 cm
69664, 32.72 cm
69768, 32.72 cm
69872, 32.72 cm
69976, 32.72 cm
70080, 32.72 cm
70184, 32.72 cm
70288, 32.72 cm
70392, 32.72 cm
70496, 32.72 cm
70600, 32.72 cm
70704, 32.72 cm
70808, 32.71 cm
70912, 32.72 cm
71016, 32.72 cm
71120, 32.72 cm
71224, 32.72 cm
71328, 32.72 cm
71432, 32.71 cm
71536, 32.72 cm
71640, 32.72 cm
71744, 32.72 cm
71848, 32.72 cm
71952, 32.72 cm
72056, 32.72 cm
72160, 32.72 cm
72264, 32.72 cm
72368, 32.72 cm
72472, 32.72 cm
72576, 32.72 cm
72680, 32.72 cm
72784, 32.72 cm
72888, 32.72 cm
72992, 32.72 cm
73096, 32.72 cm
73200, 32.71 cm
73304, 32.72 cm
73408, 32.72 cm
73512, 32.72 cm
73616, 32.72 cm
73720, 32.72 cm
73824, 32.72 cm
73928, 32.72 cm
74032, 32.71 cm
74136, 32.72 cm
74240, 32.72 cm
74344, 32.72 cm
74448, 32.72 cm
74552, 32.72 cm
74656, 32.72 cm
74760, 32.72 cm
74864, 32.72 cm
74968, 32.72 cm
75072, 32.72 cm
75176, 32.72 cm
75280, 32.72 cm
75384, 32.72 cm
75488, 32.72 cm
75592, 32.72 cm
75696, 32.72 cm
75800, 32.72 cm
75904, 32.72 cm
76008, 32.72 cm
76112, 32.72 cm
76216, 32.72 cm
76320, 32.72 cm
76424, 32.72 cm
76528, 32.72 cm
76632, 32.72 cm
76736, 32.72 cm
76840, 32.72 cm
76944, 32.71 cm
77048, 32.72 cm
77152, 32.72 cm
77256, 32.72 cm
77360, 32.71 cm
77464, 32.20 cm
77568, 32.22 cm
77672, 32.20 cm
77776, 32.20 cm
77880, 32.20 cm
77984, 32.20 cm
78088, 32.20 cm
78192, 32.20 cm
78296, 32.20 cm
78400, 32.20 cm
78504, 32.20 cm
78608, 32.20 cm
78712, 32.20 cm
78816, 32.20 cm
78920, 32.20 cm
79024, 32.20 cm
79128, 32.20 cm
79232, 32.20 cm
79336, 32.20 cm
79440, 32.20 cm
79544, 32.20 cm
79648, 32.20 cm
79752, 32.20 cm
79856, 32.20 cm
79960, 32.20 cm
80064, 32.20 cm
80168, 32.20 cm
80272, 32.18 cm
80376, 32.20 cm
80480, 32.20 cm
80584, 32.20 cm
80688, 32.20 cm
80792, 32.20 cm
80896, 32.22 cm
81000, 32.20 cm
81104, 32.20 cm
81208, 32.22 cm
81312, 32.20 cm
81416, 32.18 cm
81520, 32.20 cm
81624, 32.18 cm
81728, 32.20 cm
81832, 32.20 cm
81936, 32.20 cm
82040, 32.20 cm
82144, 32.20 cm
82248, 32.20 cm
82352, 32.20 cm
82456, 32.20 cm
82560, 32.20 cm
82664, 32.18 cm
82768, 32.20 cm
82872, 31.40 cm
82976, 32.20 cm
83080, 32.20 cm
83184, 31.40 cm
83288, 31.40 cm
83392, 32.20 cm
83496, 32.20 cm
83600, 32.20 cm
83704, 32.20 cm
83808, 31.42 cm
83912, 31.40 cm
84016, 31.42 cm
84120, 31.42 cm
84224, 31.42 cm
84328, 31.42 cm
84432, 31.42 cm
84536, 32.20 cm
84640, 31.42 cm
84744, 31.40 cm
84848, 32.20 cm
84952, 31.40 cm
85056, 31.40 cm
85160, 32.20 cm
85264, 32.20 cm
85368, 32.20 cm
85472, 32.20 cm
85576, 32.20 cm
85680, 32.20 cm
85784, 32.20 cm
85888, 32.20 cm
85992, 32.20 cm
86096, 32.20 cm
86200, 32.20 cm
86304, 32.20 cm
86408, 32.20 cm
86512, 32.20 cm
86616, 32.20 cm
86720, 32.20 cm
86824, 32.18 cm
86928, 32.20 cm
87032, 32.20 cm
87136, 32.20 cm
87240, 32.20 cm
87344, 32.18 cm
87448, 32.20 cm
87552, 32.20 cm
87656, 32.20 cm
87760, 32.20 cm
87864, 32.20 cm
87968, 32.18 cm
88072, 32.20 cm
88176, 32.20 cm
88280, 32.20 cm
88384, 32.20 cm
88488, 32.18 cm
88592, 32.20 cm
88696, 32.20 cm
88800, 32.20 cm
88904, 32.18 cm
89008, 32.20 cm
89112, 32.20 cm
89216, 32.20 cm
89320, 32.18 cm
89424, 32.20 cm
89528, 32.20 cm
89632, 32.20 cm
89736, 32.20 cm
89840, 32.18 cm
89944, 32.20 cm
90048, 32.20 cm
90152, 31.42 cm
90256, 31.40 cm
90360, 31.40 cm
90464, 31.42 cm
90568, 31.40 cm
90672, 31.40 cm
90776, 31.42 cm
90880, 31.40 cm
90984, 31.40 cm
91088, 31.40 cm
91192, 31.42 cm
91296, 31.40 cm
91400, 31.40 cm
91504, 31.42 cm
91608, 31.42 cm
91712, 31.40 cm
91816, 31.40 cm
91920, 31.40 cm
92024, 31.42 cm
92128, 31.42 cm
92232, 31.42 cm
92336, 31.40 cm
92440, 32.20 cm
92544, 32.20 cm
92648, 31.40 cm
92752, 31.40 cm
92856, 31.40 cm
92960, 32.20 cm
93064, 31.42 cm
93168, 32.20 cm
93272, 31.40 cm
93376, 32.20 cm
93480, 32.18 cm
93584, 32.20 cm
93688, 32.20 cm
93792, 32.20 cm
93896, 32.18 cm
94000, 32.20 cm
94104, 32.20 cm
94208, 32.20 cm
94312, 32.18 cm
94416, 32.20 cm
94520, 32.20 cm
94624, 32.18 cm
94728, 32.20 cm
94832, 32.18 cm
94936, 32.18 cm
95040, 32.20 cm
95144, 32.20 cm
95248, 32.20 cm
95352, 32.20 cm
95456, 32.20 cm
95560, 32.20 cm
95664, 32.20 cm
95768, 32.22 cm
95872, 32.20 cm
95976, 32.20 cm
96080, 32.20 cm
96184, 32.20 cm
96288, 32.20 cm
96392, 32.20 cm
96496, 32.20 cm
96600, 32.20 cm
96704, 32.20 cm
96808, 32.20 cm
96912, 32.20 cm
97016, 32.20 cm
97120, 33.51 cm
97224, 33.51 cm
97328, 33.51 cm
97432, 33.51 cm
97536, 33.52 cm
97640, 33.51 cm
97744, 33.52 cm
97848, 36.36 cm
97952, 32.72 cm
98056, 32.72 cm
98160, 32.72 cm
98264, 32.72 cm
98368, 32.72 cm
98472, 32.72 cm
98576, 32.72 cm
98680, 32.72 cm
98784, 32.72 cm
98888, 32.72 cm
98992, 32.72 cm
99096, 32.72 cm
99200, 32.72 cm
99304, 32.72 cm
99408, 32.72 cm
99512, 32.72 cm
99616, 32.72 cm
99720, 32.72 cm
99824, 32.72 cm
99928, 32.72 cm
100032, 32.72 cm
100136, 32.72 cm
100240, 32.72 cm
100344, 32.72 cm
100448, 32.72 cm
100552, 32.72 cm
100656, 32.72 cm
100760, 32.72 cm
100864, 32.71 cm
100968, 32.72 cm
101072, 32.72 cm
101176, 32.72 cm
101280, 32.71 cm
101384, 32.72 cm
101488, 32.72 cm
101592, 32.72 cm
101696, 32.72 cm
101800, 32.72 cm
101904, 32.71 cm
102008, 32.72 cm
102112, 32.72 cm
102216, 32.72 cm
102320, 32.72 cm
102424, 32.72 cm
102528, 32.71 cm
102632, 32.72 cm
102736, 32.72 cm
102840, 32.72 cm
102944, 32.72 cm
103048, 32.72 cm
103152, 32.72 cm
103256, 32.72 cm
103360, 32.72 cm
103464, 32.72 cm
103568, 32.72 cm
103673, 32.72 cm
103777, 32.72 cm
103881, 32.72 cm
103985, 32.72 cm
104089, 32.72 cm
104193, 32.72 cm
104297, 32.72 cm
104401, 32.72 cm
104505, 32.72 cm
104609, 32.72 cm
104713, 32.72 cm
104817, 32.72 cm
104921, 32.72 cm
105025, 32.72 cm
105129, 32.72 cm
105233, 32.71 cm
105337, 32.72 cm
105441, 32.72 cm
105545, 32.71 cm
105649, 32.72 cm
105753, 32.72 cm
105857, 32.72 cm
105961, 32.71 cm
106065, 32.72 cm
106169, 32.72 cm
106273, 32.72 cm
106377, 32.72 cm
106481, 32.72 cm
106585, 32.72 cm
106689, 32.72 cm
106793, 32.72 cm
106897, 32.74 cm
107001, 32.72 cm
107105, 32.74 cm
107209, 32.72 cm
107313, 32.72 cm
107417, 32.72 cm
107521, 32.72 cm
107625, 32.72 cm
107729, 32.72 cm
107833, 32.72 cm
107937, 32.72 cm
108041, 32.72 cm
108145, 32.72 cm
108249, 32.71 cm
108353, 32.71 cm
108457, 32.72 cm
108561, 32.72 cm
108665, 32.72 cm
108769, 32.72 cm
108873, 32.72 cm
108977, 32.72 cm
109081, 32.72 cm
109185, 32.72 cm
109289, 32.72 cm
109393, 32.72 cm
109497, 32.72 cm
109601, 32.72 cm
109705, 32.71 cm
109809, 32.72 cm
109913, 32.74 cm
110017, 32.72 cm
110121, 32.72 cm
110225, 32.72 cm
110329, 32.72 cm
110433, 32.71 cm
110537, 32.72 cm
110641, 32.72 cm
110745, 32.72 cm
110849, 32.72 cm
110953, 32.72 cm
111057, 32.72 cm
111161, 32.71 cm
111265, 32.72 cm
111369, 32.72 cm
111473, 32.72 cm
111577, 32.72 cm
111681, 32.71 cm
111785, 32.72 cm
111889, 32.72 cm
111993, 32.72 cm
112097, 32.72 cm
112201, 31.93 cm
112305, 32.72 cm
112409, 31.93 cm
112513, 31.93 cm
112617, 31.93 cm
112721, 31.94 cm
112825, 31.93 cm
112929, 31.93 cm
113033, 31.93 cm
113137, 31.93 cm
113241, 31.93 cm
113345, 32.72 cm
113449, 31.93 cm
113553, 31.93 cm
113657, 32.72 cm
113761, 31.93 cm
113865, 31.93 cm
113969, 32.72 cm
114073, 32.72 cm
114177, 31.93 cm
114281, 32.72 cm
114385, 32.72 cm
114489, 32.71 cm
114593, 32.72 cm
114697, 33.25 cm
114801, 33.25 cm
114905, 33.25 cm
115009, 33.24 cm
115113, 33.24 cm
115217, 33.25 cm
115321, 33.24 cm
115425, 33.25 cm
115529, 33.25 cm
115633, 36.36 cm
115737, 36.36 cm
115841, 36.36 cm
115945, 36.35 cm
116051, 63.05 cm
116155, 32.72 cm
116259, 32.71 cm
116363, 32.72 cm
116467, 32.71 cm
116571, 32.72 cm
116675, 32.72 cm
116779, 32.72 cm
116883, 32.71 cm
116987, 32.71 cm
117091, 32.71 cm
117195, 32.72 cm
117299, 32.72 cm
117403, 32.72 cm
117507, 32.71 cm
117611, 32.72 cm
117715, 32.71 cm
117819, 32.72 cm
117923, 32.72 cm
118027, 32.72 cm
118131, 32.72 cm
118235, 32.72 cm
118339, 32.72 cm
118443, 32.72 cm
118547, 32.72 cm
118651, 32.72 cm
118755, 32.72 cm
118859, 32.72 cm
118963, 32.71 cm
119067, 32.72 cm
119171, 32.72 cm
119275, 32.72 cm
119379, 32.71 cm
119483, 32.71 cm
119587, 32.71 cm
119691, 32.71 cm
119795, 32.72 cm
119899, 32.72 cm
120003, 32.74 cm
120107, 32.72 cm
120211, 32.72 cm
120315, 32.72 cm
120419, 32.72 cm
120523, 32.72 cm
120627, 32.72 cm
120731, 32.72 cm
120835, 32.72 cm
120939, 32.72 cm
121043, 32.72 cm
121147, 32.72 cm
121251, 32.72 cm
121355, 32.72 cm
121459, 32.71 cm
121563, 32.72 cm
121667, 32.72 cm
121771, 32.71 cm
121875, 32.72 cm
121979, 32.72 cm
122083, 32.72 cm
122187, 32.72 cm
122291, 32.72 cm
122395, 32.72 cm
122499, 32.71 cm
122603, 32.72 cm
122707, 32.72 cm
122811, 32.72 cm
122915, 32.72 cm
123019, 32.72 cm
123123, 32.72 cm
123227, 32.72 cm
123331, 32.72 cm
123435, 32.72 cm
123539, 32.72 cm
123643, 32.71 cm
123747, 32.72 cm
123851, 32.72 cm
123955, 32.72 cm
124059, 32.72 cm
124163, 32.72 cm
124267, 32.72 cm
124371, 32.72 cm
124475, 32.72 cm
124579, 32.71 cm
124683, 32.71 cm
124787, 32.72 cm
124891, 32.72 cm
124995, 32.72 cm
125099, 32.72 cm
125203, 32.74 cm
125307, 32.72 cm
125411, 32.72 cm
125515, 32.72 cm
125619, 32.72 cm
125723, 32.72 cm
125827, 32.72 cm
125931, 32.72 cm
126035, 32.72 cm
126139, 32.72 cm
126243, 32.72 cm
126347, 32.72 cm
126451, 33.52 cm
126555, 32.72 cm
126659, 32.72 cm
126763, 32.72 cm
126867, 32.72 cm
126971, 32.72 cm
127075, 33.52 cm
127179, 32.72 cm
127283, 32.74 cm
127387, 32.72 cm
127491, 32.72 cm
127595, 32.74 cm
127699, 32.72 cm
127803, 32.72 cm
127907, 32.72 cm
128011, 32.72 cm
128115, 32.72 cm
128219, 32.72 cm
128323, 32.72 cm
128427, 32.72 cm
128531, 32.72 cm
128635, 32.72 cm
128739, 32.72 cm
128843, 32.72 cm
128947, 32.72 cm
129051, 32.71 cm
129155, 32.72 cm
129259, 32.72 cm
129363, 32.72 cm
129467, 32.72 cm
129571, 32.72 cm
129675, 32.74 cm
129779, 32.72 cm
129883, 32.72 cm
129987, 32.72 cm
130091, 32.72 cm
130195, 32.72 cm
130299, 32.72 cm
130403, 32.72 cm
130507, 32.71 cm
130611, 32.72 cm
130715, 32.72 cm
130819, 32.72 cm
130923, 32.22 cm
131027, 32.72 cm
131131, 32.72 cm
131235, 32.72 cm
131339, 32.72 cm
131443, 32.72 cm
131547, 32.72 cm
131651, 32.72 cm
131755, 32.72 cm
131859, 32.22 cm
131963, 32.72 cm
