timestamp,distance
42345, 32.27 cm
42449, 32.27 cm
42553, 32.27 cm
42657, 32.25 cm
42761, 32.25 cm
42865, 32.27 cm
42969, 32.27 cm
43073, 32.27 cm
43177, 32.27 cm
43281, 32.27 cm
43385, 32.27 cm
43489, 32.27 cm
43593, 32.27 cm
43697, 32.27 cm
43801, 32.27 cm
43905, 32.27 cm
44009, 32.27 cm
44113, 32.27 cm
44217, 32.27 cm
44321, 32.25 cm
44425, 32.27 cm
44529, 32.27 cm
44633, 32.27 cm
44737, 32.27 cm
44841, 32.25 cm
44945, 32.27 cm
45049, 32.27 cm
45153, 32.27 cm
45257, 32.27 cm
45361, 32.25 cm
45465, 32.27 cm
45569, 32.27 cm
45673, 32.27 cm
45777, 32.27 cm
45881, 32.27 cm
45985, 32.27 cm
46089, 32.27 cm
46193, 32.27 cm
46297, 32.27 cm
46401, 32.27 cm
46505, 32.27 cm
46609, 32.27 cm
46713, 32.27 cm
46817, 32.27 cm
46921, 32.27 cm
47025, 32.27 cm
47129, 32.27 cm
47233, 30.96 cm
47337, 30.96 cm
47441, 30.96 cm
47545, 30.96 cm
47649, 30.96 cm
47753, 30.96 cm
47857, 30.96 cm
47961, 30.96 cm
48065, 30.96 cm
48169, 30.96 cm
48273, 30.96 cm
48377, 30.96 cm
48481, 30.96 cm
48585, 31.47 cm
48689, 31.48 cm
48793, 31.48 cm
48897, 31.48 cm
49001, 31.48 cm
49105, 31.47 cm
49209, 31.48 cm
49313, 31.48 cm
49417, 31.48 cm
49521, 31.48 cm
49625, 31.47 cm
49729, 31.48 cm
49833, 31.48 cm
49937, 31.47 cm
50041, 31.47 cm
50145, 31.48 cm
50249, 31.48 cm
50353, 31.48 cm
50457, 31.48 cm
50561, 31.48 cm
50665, 31.48 cm
50769, 31.48 cm
50873, 31.48 cm
50977, 31.48 cm
51081, 32.27 cm
51185, 32.27 cm
51289, 32.25 cm
51393, 32.27 cm
51497, 32.27 cm
51601, 32.27 cm
51705, 31.45 cm
51809, 31.45 cm
51913, 31.47 cm
52017, 31.45 cm
52121, 31.45 cm
52225, 31.47 cm
52329, 31.45 cm
52433, 31.47 cm
52537, 31.45 cm
52641, 31.45 cm
52745, 31.45 cm
52849, 31.45 cm
52953, 31.45 cm
53057, 31.45 cm
53161, 31.45 cm
53265, 31.45 cm
53369, 31.47 cm
53473, 31.45 cm
53577, 31.47 cm
53681, 31.45 cm
53785, 31.47 cm
53889, 31.47 cm
53993, 31.47 cm
54097, 31.45 cm
54201, 31.45 cm
54305, 31.47 cm
54409, 31.45 cm
54513, 31.45 cm
54617, 31.45 cm
54721, 31.45 cm
54825, 31.45 cm
54929, 31.45 cm
55033, 31.45 cm
55137, 31.45 cm
55241, 31.45 cm
55345, 31.45 cm
55449, 31.47 cm
55553, 31.45 cm
55657, 31.45 cm
